"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"39017","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39025","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.07,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39035","5","31212","77","0","2015","4","",9,289,290,291,3036182,250707,4243,805,"",1.02,1.11,1.11,1.11,0.62,1.01,0.74,0.56,"",3,50.0,40,16.1,37,14.6,39,15.5,516206,20.5,37980,17.9,-430,-9.2,34,4.4
"39041","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39045","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.82,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39049","5","31212","77","0","2015","4","",12,621,622,621,12663225,355630,7931,1568,"",1.57,2.34,2.34,2.31,2.60,1.18,1.27,1.11,"",4,50.0,60,10.7,39,6.7,37,6.3,356541,2.9,78434,28.3,2409,43.6,-76,-4.6
"39057","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39061","5","31212","77","0","2015","4","",10,339,359,370,4940466,368460,11601,1068,"",1.72,1.84,1.95,1.99,1.36,1.97,2.76,0.71,"",2,25.0,93,37.8,111,44.8,118,46.8,1211831,32.5,201086,120.1,7464,180.4,-85,-7.4
"39069","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",6.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39075","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39087","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.21,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39089","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.46,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39103","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39107","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.76,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39113","5","31212","77","0","2015","4","N",6,0,0,0,0,0,0,0,"N",2.03,0,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39117","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",9.10,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39123","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39139","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39151","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39153","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39159","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39165","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39169","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39171","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39999","5","31212","77","0","2015","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40000","5","31212","57","0","2015","4","N",15,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40027","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40089","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",5.77,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40109","5","31212","77","0","2015","4","N",7,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40121","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40143","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40999","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41000","5","31212","57","0","2015","4","",114,2136,2071,2053,19236188,11048944,257608,709,"",3.16,3.24,3.16,3.11,1.74,3.73,3.91,0.55,"",25,28.1,348,19.5,329,18.9,312,17.9,2586765,15.5,2084926,23.3,28206,12.3,-20,-2.7
"41003","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41005","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41007","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",4.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41009","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41015","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",14.59,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41017","5","31212","77","0","2015","4","",15,519,514,521,5750648,3033665,65597,854,"",7.78,19.28,19.18,19.39,15.05,23.04,21.80,0.78,"",3,25.0,49,10.4,53,11.5,66,14.5,889065,18.3,322978,11.9,4212,6.9,45,5.6
"41019","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.59,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41023","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",11.83,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41027","5","31212","77","0","2015","4","",4,185,174,171,1577831,835579,17273,687,"",12.47,40.78,38.98,37.23,27.81,35.51,33.12,0.71,"",1,33.3,39,26.7,37,27.0,34,24.8,343722,27.9,265362,46.5,2514,17.0,9,1.3
"41029","5","31212","77","0","2015","4","",4,18,16,17,104743,52409,1544,474,"",2.27,0.58,0.52,0.55,0.25,0.35,0.47,0.45,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41033","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41039","5","31212","77","0","2015","4","",11,317,307,303,2534070,1569752,36038,631,"",3.77,5.84,5.67,5.53,3.25,6.56,6.78,0.57,"",0,0.0,28,9.7,33,12.0,28,10.2,277354,12.3,98822,6.7,-3124,-8.0,10,1.6
"41041","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",6.59,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41043","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",4.80,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41047","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","31212","77","0","2015","4","",30,512,509,509,4480047,2623251,61754,676,"",3.67,2.90,2.89,2.85,1.35,3.42,3.64,0.47,"",5,20.0,55,12.0,64,14.4,51,11.1,447905,11.1,534620,25.6,8441,15.8,-8,-1.2
"41057","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",8.16,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41063","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",8.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41065","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",7.84,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41067","5","31212","77","0","2015","4","",8,74,72,73,693953,346280,8010,731,"",1.75,0.73,0.71,0.72,0.31,0.74,0.78,0.43,"N",3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41069","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",67.46,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41071","5","31212","77","0","2015","4","",5,16,17,17,86714,73571,1349,400,"",6.46,1.25,1.36,1.37,0.50,1.26,1.10,0.38,"",1,25.0,2,14.3,4,30.8,4,30.8,18047,26.3,9569,15.0,-443,-24.7,4,1.0
"41999","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",2.80,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42000","5","31212","57","0","2015","4","",76,2286,2315,2325,30697060,2418164,118078,1023,"",0.87,1.10,1.11,1.11,0.81,1.18,1.12,0.73,"",23,43.4,441,23.9,452,24.3,440,23.3,5660509,22.6,699891,40.7,45343,62.3,-10,-1.0
"42003","5","31212","77","0","2015","4","",7,85,82,80,562390,125956,6042,525,"",0.79,0.34,0.33,0.32,0.11,0.53,0.50,0.35,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42007","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42011","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42015","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42017","5","31212","77","0","2015","4","",5,50,52,27,290514,69421,2653,520,"",1.02,0.54,0.56,0.29,0.18,0.68,0.52,0.38,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42019","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42029","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42039","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42041","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42043","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42047","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42049","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42055","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42063","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.98,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","31212","77","0","2015","4","",7,119,111,108,579464,264209,11915,396,"",2.14,1.42,1.32,1.27,0.44,3.11,3.05,0.33,"",3,75.0,44,58.7,50,82.0,50,86.2,258760,80.7,185812,237.0,8199,220.6,15,3.9
"42075","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42077","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42079","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",2.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42091","5","31212","77","0","2015","4","",3,55,55,57,464823,65672,3383,642,"",0.44,0.31,0.31,0.32,0.12,0.36,0.36,0.37,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42095","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42099","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.58,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","31212","77","0","2015","4","",5,122,122,122,1056151,124459,5431,666,"",0.58,0.51,0.51,0.51,0.20,0.61,0.50,0.39,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42107","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42109","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42119","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.04,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42129","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42133","5","31212","77","0","2015","4","",5,24,26,28,82961,55382,1986,245,"",2.24,0.38,0.41,0.44,0.08,0.84,0.58,0.20,"",2,66.7,20,500.0,21,420.0,19,211.1,63377,323.6,44766,421.7,1432,258.5,-6,-2.4
"44000","5","31212","57","0","2015","4","",9,44,42,44,342319,144865,4085,608,"",0.99,0.25,0.24,0.25,0.11,0.35,0.30,0.44,"",5,125.0,13,41.9,13,44.8,12,37.5,203087,145.9,75319,108.3,2014,97.2,259,74.2
"44005","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44007","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44009","5","31212","77","0","2015","4","",3,11,10,13,138156,51833,1420,938,"",2.83,0.58,0.54,0.70,0.46,1.17,1.00,0.77,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45000","5","31212","57","0","2015","4","",33,220,225,231,1569289,534349,5618,536,"",1.06,0.31,0.31,0.32,0.15,0.44,0.26,0.47,"",12,57.1,108,96.4,128,132.0,126,120.0,752737,92.2,351205,191.8,3531,169.2,-64,-10.7
"45007","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45019","5","31212","77","0","2015","4","",14,96,97,94,743247,214505,1127,598,"",3.99,1.11,1.12,1.08,0.54,1.43,0.49,0.49,"",7,100.0,35,57.4,43,79.6,40,74.1,373185,100.8,76756,55.7,-159,-12.4,93,18.4
"45045","5","31212","77","0","2015","4","",4,34,35,44,189461,29217,830,387,"",1.16,0.36,0.37,0.46,0.12,0.17,0.23,0.31,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45053","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",6.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45079","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45091","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45999","5","31212","77","0","2015","4","",10,11,12,11,163416,7466,111,1109,"",2.75,0.57,0.62,0.56,0.36,0.13,0.10,0.62,"",3,42.9,1,10.0,2,20.0,2,22.2,36468,28.7,-4670,-38.5,-113,-50.4,99,9.8
"46000","5","31212","57","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46081","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46099","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47000","5","31212","57","0","2015","4","",38,305,297,309,2686712,588065,15040,681,"",1.02,0.29,0.29,0.29,0.15,0.46,1.02,0.53,"",11,40.7,141,86.0,122,69.7,132,74.6,823058,44.2,320104,119.5,8845,142.8,-152,-18.2
"47009","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47031","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.18,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47037","5","31212","77","0","2015","4","",13,114,112,123,1559204,186912,4347,1031,"",2.52,0.68,0.67,0.72,0.46,0.90,1.86,0.67,"",4,44.4,42,58.3,32,40.0,44,55.7,185151,13.5,84905,83.2,2189,101.4,-342,-24.9
"47065","5","31212","77","0","2015","4","",3,25,25,24,109758,35374,955,342,"",1.32,0.35,0.35,0.34,0.09,0.40,1.12,0.25,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47093","5","31212","77","0","2015","4","",5,15,18,20,125216,67918,1834,545,"",1.73,0.18,0.21,0.23,0.09,0.67,1.74,0.42,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47149","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47155","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47157","5","31212","77","0","2015","4","",5,52,50,55,363860,59851,1542,535,"",1.02,0.29,0.28,0.30,0.11,0.28,0.72,0.37,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47163","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47179","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.85,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47187","5","31212","77","0","2015","4","",3,11,10,9,59243,42947,1159,456,"",1.54,0.26,0.23,0.21,0.06,0.67,1.71,0.28,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47999","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48000","5","31212","57","0","2015","4","",106,2744,2755,2854,49368937,2205527,33157,1364,"",0.66,0.64,0.65,0.66,0.61,0.42,0.31,0.94,"",18,20.5,447,19.5,442,19.1,508,21.7,6648022,15.6,505860,29.8,3643,12.3,-53,-3.7
"48005","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.16,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48015","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48029","5","31212","77","0","2015","4","",6,63,62,70,523601,86394,1151,620,"",0.63,0.21,0.21,0.23,0.11,0.23,0.17,0.49,"",1,20.0,33,110.0,28,82.4,36,105.9,288701,122.9,32812,61.2,404,54.1,67,12.1
"48031","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",11.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48037","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48041","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",2.80,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48043","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",10.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48053","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48061","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48085","5","31212","77","0","2015","4","",6,25,25,41,331884,48689,911,842,"",1.07,0.19,0.19,0.30,0.12,0.28,0.25,0.52,"",0,0.0,14,127.3,14,127.3,26,173.3,191692,136.7,39035,404.3,688,308.5,-32,-3.7
"48091","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",3.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48097","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.13,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48113","5","31212","77","0","2015","4","",9,123,122,127,1266706,193349,1686,786,"",0.49,0.21,0.21,0.21,0.10,0.24,0.10,0.46,"",2,28.6,52,73.2,48,64.9,47,58.8,427103,50.9,84829,78.2,1000,145.8,-75,-8.7
"48121","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48141","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48167","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",2.06,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48171","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48181","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
